Project,Year,Date,Site,Treatment,PlotID,Individual_nr,ID,Taxon,Trait,Value,Elevation_m,Latitude_N,Longitude_E
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,poa arctica,C_percent,40.766811431962765,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,poa arctica,N_percent,1.0422924860652367,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,poa arctica,CN_ratio,39.112640623422074,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,poa arctica,dN15_permil,-2.94531322479248,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHR5620,poa arctica,dC13_permil,-29.0771007537842,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,Plant_Height_cm,1,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,Wet_Mass_g,0.0352,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,Dry_Mass_g,0.02,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,Leaf_Thickness_mm,0.3939666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,Leaf_Area_cm2,1.067,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,SLA_cm2_g,53.349999999999994,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,LDMC,0.5681818181818181,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,C_percent,38.30159640781753,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,N_percent,1.0542564071960072,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,CN_ratio,36.33043740249852,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,dN15_permil,4.42923759460449,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,dC13_permil,-29.4735298156738,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,P_percent,0.10562087097575219,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,4,BHS6704,equisetum scirpoides,NP_ratio,9.98151593957256,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,poa arctica,Plant_Height_cm,11,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,poa arctica,Wet_Mass_g,0.012633333333333335,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,poa arctica,Dry_Mass_g,0.004333333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,poa arctica,Leaf_Thickness_mm,0.18433333333333332,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,poa arctica,Leaf_Area_cm2,0.6753333333333332,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,poa arctica,SLA_cm2_g,155.84615384615384,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,poa arctica,LDMC,0.3430079155672823,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,poa arctica,C_percent,48.26261747976401,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,poa arctica,N_percent,1.1378109278580328,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,poa arctica,CN_ratio,42.417080288216255,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,poa arctica,dN15_permil,0.7135777676105499,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-10,1,BHT4791,poa arctica,dC13_permil,-31.9884548187256,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,Plant_Height_cm,3,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,Wet_Mass_g,0.0369,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,Dry_Mass_g,0.009,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,Leaf_Thickness_mm,0.20266666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,Leaf_Area_cm2,1.498,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,SLA_cm2_g,166.44444444444446,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,LDMC,0.2439024390243902,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,C_percent,44.36573207628558,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,N_percent,2.1826811203389513,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,CN_ratio,20.326254560444436,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,dN15_permil,-7.064000000000001,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,dC13_permil,-29.968,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,P_percent,0.1414820104927698,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,1,BHU2222,bistorta vivipara,NP_ratio,15.427269606481127,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,Plant_Height_cm,4.5,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,Wet_Mass_g,0.033999999999999996,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,Dry_Mass_g,0.007,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,Leaf_Thickness_mm,0.662,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,Leaf_Area_cm2,1.3483333333333334,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,SLA_cm2_g,192.61904761904762,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,LDMC,0.2058823529411765,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,C_percent,44.56974029539616,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,N_percent,2.030778432073706,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,CN_ratio,21.947121158798346,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,dN15_permil,-6.195,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,dC13_permil,-30.996,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,P_percent,0.1777247509344333,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-6,2,BHV0134,bistorta vivipara,NP_ratio,11.426536942076831,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,poa arctica,Plant_Height_cm,8,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,poa arctica,Wet_Mass_g,0.01945,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,poa arctica,Dry_Mass_g,0.0095,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,poa arctica,Leaf_Thickness_mm,0.171,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,poa arctica,Leaf_Area_cm2,0.98,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,poa arctica,SLA_cm2_g,103.15789473684211,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,poa arctica,LDMC,0.48843187660668386,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,1,BHW4506,poa arctica,P_percent,0.0829342273647897,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,bistorta vivipara,Plant_Height_cm,5,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,bistorta vivipara,Wet_Mass_g,0.034875,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,bistorta vivipara,Dry_Mass_g,0.00875,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,bistorta vivipara,Leaf_Thickness_mm,0.21866666666666668,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,bistorta vivipara,Leaf_Area_cm2,1.204,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,bistorta vivipara,SLA_cm2_g,137.6,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,bistorta vivipara,LDMC,0.25089605734767023,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BHY0828,bistorta vivipara,P_percent,0.19306639692643782,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,equisetum scirpoides,Plant_Height_cm,0.5,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,equisetum scirpoides,Wet_Mass_g,0.0192,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,equisetum scirpoides,Dry_Mass_g,0.009,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,equisetum scirpoides,Leaf_Thickness_mm,0.24033333333333334,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,equisetum scirpoides,Leaf_Area_cm2,0.66,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,equisetum scirpoides,SLA_cm2_g,73.33333333333334,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-1,2,BJQ5853,equisetum scirpoides,LDMC,0.46875,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,Plant_Height_cm,0.7,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,Wet_Mass_g,0.1369,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,Dry_Mass_g,0.038,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,Leaf_Thickness_mm,0.26366666666666666,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,Leaf_Area_cm2,4.091,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,SLA_cm2_g,107.65789473684211,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,LDMC,0.27757487216946675,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,C_percent,38.9753533483213,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,N_percent,2.2873416831335383,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,CN_ratio,17.03958513750648,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,dN15_permil,3.02080769538879,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,dC13_permil,-27.643071975708,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,P_percent,0.17222164714670893,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,3,BJR0893,equisetum arvense,NP_ratio,13.281383153797389,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,festuca rubra,Plant_Height_cm,7.9,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,festuca rubra,Wet_Mass_g,0.014499999999999999,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,festuca rubra,Dry_Mass_g,0.009666666666666667,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,festuca rubra,Leaf_Thickness_mm,0.275,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,festuca rubra,Leaf_Area_cm2,0.6473333333333333,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,festuca rubra,SLA_cm2_g,66.9655172413793,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,festuca rubra,LDMC,0.6666666666666667,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-3,2,BJS7040,festuca rubra,P_percent,0.03778840542198061,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,Plant_Height_cm,9.6,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,Wet_Mass_g,0.02235,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,Dry_Mass_g,0.0085,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,Leaf_Thickness_mm,0.179,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,Leaf_Area_cm2,1.1935,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,SLA_cm2_g,140.41176470588235,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,LDMC,0.3803131991051455,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,C_percent,44.48622355398062,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,N_percent,2.6052604908891994,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,CN_ratio,17.07553763224539,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,dN15_permil,-0.129764759540558,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,dC13_permil,-32.5359873962402,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,P_percent,0.07113805023299193,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,2,BJT5800,poa arctica,NP_ratio,36.622601861541455,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,Plant_Height_cm,4.4,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,Wet_Mass_g,0.01058,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,Dry_Mass_g,0.004200000000000001,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,Leaf_Thickness_mm,0.19466666666666665,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,Leaf_Area_cm2,0.5464,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,SLA_cm2_g,130.09523809523807,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,LDMC,0.39697542533081287,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,C_percent,37.272589603376375,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,N_percent,1.4296945287372347,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,CN_ratio,26.070317018207426,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,dN15_permil,3.34107871055603,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,dC13_permil,-28.7865160369873,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,P_percent,0.0748167994925114,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,2,BJU9875,festuca rubra,NP_ratio,19.109271426136537,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,poa arctica,Plant_Height_cm,7.2,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,poa arctica,Wet_Mass_g,0.01215,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,poa arctica,Dry_Mass_g,0.0045,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,poa arctica,Leaf_Thickness_mm,0.16766666666666666,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,poa arctica,Leaf_Area_cm2,0.7869999999999999,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,poa arctica,SLA_cm2_g,174.88888888888889,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-2,3,BJV6775,poa arctica,LDMC,0.37037037037037035,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,BJW5599,equisetum scirpoides,Plant_Height_cm,1.5,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,BJW5599,equisetum scirpoides,Wet_Mass_g,0.0365,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,BJW5599,equisetum scirpoides,Dry_Mass_g,0.012,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,BJW5599,equisetum scirpoides,Leaf_Thickness_mm,0.27366666666666667,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,BJW5599,equisetum scirpoides,Leaf_Area_cm2,1.345,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,BJW5599,equisetum scirpoides,SLA_cm2_g,112.08333333333333,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-10,1,BJW5599,equisetum scirpoides,LDMC,0.32876712328767127,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,1,BJX6559,equisetum scirpoides,Plant_Height_cm,1.5,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,1,BJX6559,equisetum scirpoides,Wet_Mass_g,0.0336,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,1,BJX6559,equisetum scirpoides,Dry_Mass_g,0.026,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,1,BJX6559,equisetum scirpoides,Leaf_Thickness_mm,0.26166666666666666,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,1,BJX6559,equisetum scirpoides,Leaf_Area_cm2,1.459,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,1,BJX6559,equisetum scirpoides,SLA_cm2_g,56.11538461538462,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,1,BJX6559,equisetum scirpoides,LDMC,0.7738095238095238,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-4,1,BJX6559,equisetum scirpoides,P_percent,0.10335620442134506,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BJY6785,equisetum scirpoides,Plant_Height_cm,2,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BJY6785,equisetum scirpoides,Wet_Mass_g,0.0416,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BJY6785,equisetum scirpoides,Dry_Mass_g,0.03,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BJY6785,equisetum scirpoides,Leaf_Thickness_mm,0.28700000000000003,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BJY6785,equisetum scirpoides,Leaf_Area_cm2,1.298,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BJY6785,equisetum scirpoides,SLA_cm2_g,43.26666666666667,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BJY6785,equisetum scirpoides,LDMC,0.7211538461538461,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,3,BJY6785,equisetum scirpoides,P_percent,0.11812713937856324,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BJZ8888,equisetum scirpoides,Plant_Height_cm,1,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BJZ8888,equisetum scirpoides,Wet_Mass_g,0.0397,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BJZ8888,equisetum scirpoides,Dry_Mass_g,0.027,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BJZ8888,equisetum scirpoides,Leaf_Thickness_mm,0.2543333333333333,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BJZ8888,equisetum scirpoides,Leaf_Area_cm2,1.321,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BJZ8888,equisetum scirpoides,SLA_cm2_g,48.925925925925924,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BJZ8888,equisetum scirpoides,LDMC,0.6801007556675063,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BJZ8888,equisetum scirpoides,P_percent,0.1265117885079571,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,4,BKA9576,dryas octopetala,Plant_Height_cm,2.5,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,4,BKA9576,dryas octopetala,Wet_Mass_g,0.0169875,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,4,BKA9576,dryas octopetala,Dry_Mass_g,0.006875,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,4,BKA9576,dryas octopetala,Leaf_Thickness_mm,0.20033333333333334,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,4,BKA9576,dryas octopetala,Leaf_Area_cm2,0.752,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,4,BKA9576,dryas octopetala,SLA_cm2_g,109.38181818181818,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,4,BKA9576,dryas octopetala,LDMC,0.40470934510669615,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,4,BKA9576,dryas octopetala,P_percent,0.16689372474177747,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BKB9084,poa arctica,Plant_Height_cm,12,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BKB9084,poa arctica,Wet_Mass_g,0.06745,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BKB9084,poa arctica,Dry_Mass_g,0.025,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BKB9084,poa arctica,Leaf_Thickness_mm,0.24466666666666667,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BKB9084,poa arctica,Leaf_Area_cm2,2.9765,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BKB9084,poa arctica,SLA_cm2_g,119.06,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BKB9084,poa arctica,LDMC,0.3706449221645664,80,78.183,15.75
ITEX,2018,2018-07-21,SB,OTC,SB-9,2,BKB9084,poa arctica,P_percent,0.0665683205252594,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,2,BLK3854,festuca rubra,Plant_Height_cm,8.2,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,2,BLK3854,festuca rubra,Wet_Mass_g,0.013600000000000001,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,2,BLK3854,festuca rubra,Dry_Mass_g,0.004666666666666667,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,2,BLK3854,festuca rubra,Leaf_Thickness_mm,0.26266666666666666,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,2,BLK3854,festuca rubra,Leaf_Area_cm2,0.465,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,2,BLK3854,festuca rubra,SLA_cm2_g,99.64285714285714,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,2,BLK3854,festuca rubra,LDMC,0.3431372549019608,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,2,BLK3854,festuca rubra,C_percent,28.23687228048649,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,2,BLK3854,festuca rubra,N_percent,0.8747727620165955,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,2,BLK3854,festuca rubra,CN_ratio,32.27909407626343,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,2,BLK3854,festuca rubra,dN15_permil,5.054877510070799,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,2,BLK3854,festuca rubra,dC13_permil,-32.7717170715332,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,3,BLL7086,festuca rubra,Plant_Height_cm,10.5,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,3,BLL7086,festuca rubra,Wet_Mass_g,0.012025,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,3,BLL7086,festuca rubra,Dry_Mass_g,0.00375,80,78.183,15.75
ITEX,2018,2018-07-21,SB,CTL,SB-6,3,BLL7086,festuca rubra,Leaf_Thickness_mm,0.23666666666666666,80,78.183,15.75
